station_id,date,min_temp,max_temp,weather
101021,18-Aug,17.0,25.0,Rain or Thundershowers
99536,12-Aug,23.0,28.0,Generally cloudy sky with one or two spells of rain or thundershowers
99536,13-Aug,23.0,26.0,Generally cloudy sky with a few spells of rain or thundershowers
99536,14-Aug,23.0,25.0,Generally cloudy sky with a few spells of rain or thundershowers
99536,15-Aug,22.0,27.0,Generally cloudy sky with one or two spells of rain or thundershowers
99536,16-Aug,22.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers
99536,17-Aug,22.0,31.0,Rain or Thundershowers
99536,18-Aug,22.0,31.0,Rain or Thundershowers
42147,12-Aug,16.0,19.0,Generally cloudy sky with Heavy rain
42147,13-Aug,16.0,19.0,Generally cloudy sky with Heavy rain
42147,14-Aug,15.0,18.0,Generally cloudy sky with Heavy rain
42147,15-Aug,14.0,20.0,Generally cloudy sky with Heavy rain
42147,16-Aug,14.0,23.0,Generally cloudy sky with a few spells of rain or thundershowers
42147,17-Aug,14.0,24.0,Rain or Thundershowers
42147,18-Aug,14.0,24.0,Rain or Thundershowers
101079,12-Aug,4.6,9.0,Sunny Day
101079,13-Aug,3.6,8.9,Sunny Day
101079,14-Aug,2.2,7.6,Sunny Day
101079,15-Aug,2.6,7.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
101079,16-Aug,2.1,7.5,Sunny Day
101079,17-Aug,1.6,7.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
101079,18-Aug,2.1,7.9,Sunny Day
42112,12-Aug,19.0,21.0,Generally cloudy sky with Heavy rain
42112,13-Aug,19.0,22.0,Generally cloudy sky with Heavy rain
42112,14-Aug,19.0,22.0,Generally cloudy sky with Heavy rain
42112,15-Aug,19.0,22.0,Generally cloudy sky with Heavy rain
42112,16-Aug,19.0,23.0,Generally cloudy sky with a few spells of rain or thundershowers
42112,17-Aug,19.0,24.0,Rain or Thundershowers
42112,18-Aug,19.0,24.0,Rain or Thundershowers
42146,12-Aug,10.0,23.0,Generally cloudy sky with Heavy rain
42146,13-Aug,18.0,22.0,Generally cloudy sky with Heavy rain
42146,14-Aug,17.0,21.0,Generally cloudy sky with Heavy rain
42146,15-Aug,16.0,23.0,Generally cloudy sky with Heavy rain
42146,16-Aug,16.0,26.0,Generally cloudy sky with a few spells of rain or thundershowers
42146,17-Aug,16.0,27.0,Rain or Thundershowers
42146,18-Aug,16.0,27.0,Rain or Thundershowers
99537,12-Aug,22.0,27.0,Generally cloudy sky with Heavy rain
99537,13-Aug,22.0,26.0,Generally cloudy sky with Heavy rain
99537,14-Aug,21.0,25.0,Generally cloudy sky with Heavy rain
99537,15-Aug,20.0,27.0,Generally cloudy sky with Heavy rain
99537,16-Aug,20.0,30.0,Generally cloudy sky with a few spells of rain or thundershowers
99537,17-Aug,20.0,31.0,Rain or Thundershowers
99537,18-Aug,20.0,31.0,Rain or Thundershowers
101022,12-Aug,16.0,24.0,Generally cloudy sky with one or two spells of rain or thundershowers
101022,13-Aug,15.0,23.0,Generally cloudy sky with one or two spells of rain or thundershowers
101022,14-Aug,15.0,21.0,Generally cloudy sky with a few spells of rain or thundershowers
101022,15-Aug,14.0,22.0,Generally cloudy sky with one or two spells of rain or thundershowers
101022,16-Aug,15.0,23.0,Generally cloudy sky with one or two spells of rain or thundershowers
101022,17-Aug,15.0,25.0,Rain or Thundershowers
101022,18-Aug,15.0,25.0,Rain or Thundershowers
100221,12-Aug,27.0,35.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100221,13-Aug,27.4,32.9,Partly cloudy Sky with possibility of Heavy rain or Thunderstorm
100221,14-Aug,24.6,26.6,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100221,15-Aug,25.1,28.1,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100221,16-Aug,25.1,33.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
100221,17-Aug,27.0,35.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100221,18-Aug,27.5,33.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
42148,12-Aug,26.0,32.0,Generally cloudy sky with Heavy rain
42148,13-Aug,25.0,30.0,Generally cloudy sky with Heavy rain
42148,14-Aug,24.0,27.0,Generally cloudy sky with Heavy rain
42148,15-Aug,24.0,30.0,Generally cloudy sky with Heavy rain
42148,16-Aug,25.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
42148,17-Aug,27.0,34.0,Rain or Thundershowers
42148,18-Aug,27.0,34.0,Rain or Thundershowers
101080,12-Aug,26.8,36.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
101080,13-Aug,28.0,36.4,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
101080,14-Aug,25.2,30.1,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
101080,15-Aug,24.6,30.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
101080,16-Aug,24.6,33.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
101080,17-Aug,25.5,34.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
101080,18-Aug,26.2,34.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
99911,12-Aug,21.0,27.0,Generally cloudy sky with one or two spells of rain or thundershowers
99911,13-Aug,21.0,26.0,Generally cloudy sky with a few spells of rain or thundershowers
99911,14-Aug,21.0,24.0,Generally cloudy sky with a few spells of rain or thundershowers
99911,15-Aug,20.0,27.0,Generally cloudy sky with one or two spells of rain or thundershowers
99911,16-Aug,20.0,29.0,Generally cloudy sky with one or two spells of rain or thundershowers
99911,17-Aug,21.0,30.0,Rain or Thundershowers
99911,18-Aug,21.0,30.0,Rain or Thundershowers
99538,12-Aug,18.0,29.0,Generally cloudy sky with one or two spells of rain or thundershowers
99538,13-Aug,21.0,27.0,Generally cloudy sky with a few spells of rain or thundershowers
99538,14-Aug,21.0,25.0,Generally cloudy sky with a few spells of rain or thundershowers
99538,15-Aug,20.0,28.0,Generally cloudy sky with one or two spells of rain or thundershowers
99538,16-Aug,20.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers
99538,17-Aug,21.0,31.0,Rain or Thundershowers
99538,18-Aug,21.0,31.0,Rain or Thundershowers
101081,12-Aug,25.8,33.2,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
101081,13-Aug,27.1,35.1,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
101081,14-Aug,24.5,28.6,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
101081,15-Aug,23.9,31.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
101081,16-Aug,23.9,32.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
101081,17-Aug,24.6,33.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
101081,18-Aug,26.4,33.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100222,12-Aug,26.0,34.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
100222,13-Aug,26.9,31.2,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100222,14-Aug,23.7,24.3,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100222,15-Aug,23.7,26.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
100222,16-Aug,23.9,30.3,Partly cloudy Sky with possibility of light rain or Thunderstorm
100222,17-Aug,25.5,33.5,Sunny Day
100222,18-Aug,26.3,32.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
101083,12-Aug,19.5,25.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
101083,13-Aug,20.6,24.6,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
101083,14-Aug,20.0,19.9,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
101083,15-Aug,18.2,21.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
101083,16-Aug,17.9,26.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
101083,17-Aug,19.2,25.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
101083,18-Aug,19.8,26.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
90014,12-Aug,25.0,30.0,Generally cloudy sky with Heavy rain
90014,13-Aug,25.0,30.0,Generally cloudy sky with Heavy rain
90014,14-Aug,24.0,29.0,Generally cloudy sky with Heavy rain
90014,15-Aug,24.0,31.0,Generally cloudy sky with Heavy rain
90014,16-Aug,24.0,32.0,Generally cloudy sky with a few spells of rain or thundershowers
90014,17-Aug,25.0,34.0,Rain or Thundershowers
90014,18-Aug,25.0,34.0,Rain or Thundershowers
100223,12-Aug,26.8,36.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100223,13-Aug,27.6,36.4,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100223,14-Aug,25.5,29.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100223,15-Aug,24.2,30.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100223,16-Aug,24.5,33.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
100223,17-Aug,25.5,34.4,Partly cloudy Sky with possibility of light rain or Thunderstorm
100223,18-Aug,26.0,34.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
90015,12-Aug,27.0,35.0,Generally cloudy sky with one or two spells of rain or thundershowers
90015,13-Aug,27.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers
90015,14-Aug,27.0,29.0,Generally cloudy sky with a few spells of rain or thundershowers
90015,15-Aug,26.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers
90015,16-Aug,26.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers
90015,17-Aug,27.0,35.0,Rain or Thundershowers
90015,18-Aug,27.0,35.0,Rain or Thundershowers
101084,12-Aug,19.9,23.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
101084,13-Aug,20.5,21.1,Partly cloudy Sky with possibility of Heavy rain or Thunderstorm
101084,14-Aug,19.5,19.2,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
101084,15-Aug,18.6,20.4,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
101084,16-Aug,18.6,22.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
101084,17-Aug,19.9,24.4,Partly cloudy Sky with possibility of light rain or Thunderstorm
101084,18-Aug,20.0,24.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
101036,12-Aug,23.0,31.0,Generally cloudy sky with Heavy rain
101036,13-Aug,23.0,30.0,Generally cloudy sky with Heavy rain
101036,14-Aug,22.0,28.0,Generally cloudy sky with Heavy rain
101036,15-Aug,22.0,30.0,Generally cloudy sky with Heavy rain
101036,16-Aug,22.0,32.0,Generally cloudy sky with a few spells of rain or thundershowers
101036,17-Aug,23.0,34.0,Rain or Thundershowers
101036,18-Aug,23.0,34.0,Rain or Thundershowers
101037,12-Aug,18.0,24.0,Generally cloudy sky with one or two spells of rain or thundershowers
101037,13-Aug,18.0,23.0,Generally cloudy sky with one or two spells of rain or thundershowers
101037,14-Aug,18.0,22.0,Generally cloudy sky with a few spells of rain or thundershowers
101037,15-Aug,17.0,24.0,Generally cloudy sky with one or two spells of rain or thundershowers
101037,16-Aug,17.0,25.0,Generally cloudy sky with one or two spells of rain or thundershowers
101037,17-Aug,17.0,26.0,Rain or Thundershowers
101037,18-Aug,17.0,26.0,Rain or Thundershowers
100224,12-Aug,26.6,35.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100224,13-Aug,27.4,32.4,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100224,14-Aug,24.6,26.0,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100224,15-Aug,24.6,26.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100224,16-Aug,24.6,32.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100224,17-Aug,26.5,35.1,Sunny Day
100224,18-Aug,27.2,33.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
90017,12-Aug,23.0,31.0,Generally cloudy sky with Heavy rain
90017,13-Aug,23.0,30.0,Generally cloudy sky with Heavy rain
90017,14-Aug,22.0,28.0,Generally cloudy sky with Heavy rain
90017,15-Aug,22.0,30.0,Generally cloudy sky with Heavy rain
90017,16-Aug,22.0,32.0,Generally cloudy sky with a few spells of rain or thundershowers
90017,17-Aug,23.0,34.0,Rain or Thundershowers
90017,18-Aug,23.0,34.0,Rain or Thundershowers
101085,12-Aug,25.1,33.5,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
101085,13-Aug,24.5,28.6,Partly cloudy Sky with possibility of Heavy rain or Thunderstorm
101085,14-Aug,23.1,26.0,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
101085,15-Aug,23.5,26.4,Partly cloudy Sky with possibility of light rain or Thunderstorm
101085,16-Aug,23.8,32.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
101085,17-Aug,25.0,33.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
101085,18-Aug,25.6,33.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
40062,12-Aug,18.0,22.0,Generally cloudy sky with one or two spells of rain or thundershowers
40062,13-Aug,18.0,20.0,Generally cloudy sky with a few spells of rain or thundershowers
40062,14-Aug,17.0,20.0,Generally cloudy sky with a few spells of rain or thundershowers
40062,15-Aug,16.0,21.0,Generally cloudy sky with one or two spells of rain or thundershowers
40062,16-Aug,16.0,22.0,Generally cloudy sky with one or two spells of rain or thundershowers
40062,17-Aug,16.0,23.0,Rain or Thundershowers
40062,18-Aug,16.0,23.0,Rain or Thundershowers
101040,12-Aug,18.0,22.0,Generally cloudy sky with one or two spells of rain or thundershowers
101040,13-Aug,18.0,20.0,Generally cloudy sky with a few spells of rain or thundershowers
101040,14-Aug,17.0,20.0,Generally cloudy sky with a few spells of rain or thundershowers
101040,15-Aug,16.0,21.0,Generally cloudy sky with one or two spells of rain or thundershowers
101040,16-Aug,16.0,22.0,Generally cloudy sky with one or two spells of rain or thundershowers
101040,17-Aug,16.0,23.0,Rain or Thundershowers
101040,18-Aug,16.0,23.0,Rain or Thundershowers
42114,12-Aug,20.0,23.0,Generally cloudy sky with Heavy rain
42114,13-Aug,20.0,23.0,Generally cloudy sky with Heavy rain
42114,14-Aug,19.0,22.0,Generally cloudy sky with Heavy rain
42114,15-Aug,19.0,23.0,Generally cloudy sky with Heavy rain
42114,16-Aug,19.0,24.0,Generally cloudy sky with a few spells of rain or thundershowers
42114,17-Aug,19.0,26.0,Rain or Thundershowers
42114,18-Aug,19.0,26.0,Rain or Thundershowers
101086,12-Aug,26.0,34.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
101086,13-Aug,26.9,31.2,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
101086,14-Aug,23.7,24.3,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
101086,15-Aug,23.7,26.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
101086,16-Aug,23.9,30.3,Partly cloudy Sky with possibility of light rain or Thunderstorm
101086,17-Aug,25.5,33.5,Sunny Day
101086,18-Aug,26.3,32.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
90018,12-Aug,21.0,25.0,Generally cloudy sky with one or two spells of rain or thundershowers
90018,13-Aug,21.0,24.0,Generally cloudy sky with one or two spells of rain or thundershowers
90018,14-Aug,21.0,24.0,Generally cloudy sky with a few spells of rain or thundershowers
90018,15-Aug,21.0,25.0,Generally cloudy sky with one or two spells of rain or thundershowers
90018,16-Aug,20.0,26.0,Generally cloudy sky with one or two spells of rain or thundershowers
90018,17-Aug,21.0,27.0,Rain or Thundershowers
90018,18-Aug,21.0,27.0,Rain or Thundershowers
100213,12-Aug,30.0,33.4,Sunny Day
100213,13-Aug,29.5,33.3,Sunny Day
100213,14-Aug,28.6,31.7,Partly cloudy Sky with possibility of light rain or Thunderstorm
100213,15-Aug,28.6,32.3,Partly cloudy Sky with possibility of light rain or Thunderstorm
100213,16-Aug,29.1,32.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100213,17-Aug,28.4,33.3,Partly cloudy Sky with possibility of light rain or Thunderstorm
100213,18-Aug,28.5,33.7,Partly cloudy Sky with possibility of light rain or Thunderstorm
42108,12-Aug,23.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers
42108,13-Aug,22.0,29.0,Generally cloudy sky with one or two spells of rain or thundershowers
42108,14-Aug,22.0,28.0,Generally cloudy sky with a few spells of rain or thundershowers
42108,15-Aug,21.0,29.0,Generally cloudy sky with one or two spells of rain or thundershowers
42108,16-Aug,21.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers
42108,17-Aug,21.0,31.0,Rain or Thundershowers
42108,18-Aug,21.0,31.0,Rain or Thundershowers
101087,12-Aug,5.6,10.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
101087,13-Aug,3.6,11.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
101087,14-Aug,4.0,10.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
101087,15-Aug,4.5,10.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
101087,16-Aug,1.8,10.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
101087,17-Aug,3.1,10.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
101087,18-Aug,4.5,10.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
100225,12-Aug,24.8,32.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100225,13-Aug,26.8,32.5,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100225,14-Aug,24.0,27.9,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100225,15-Aug,22.5,29.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100225,16-Aug,23.1,30.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100225,17-Aug,24.6,30.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100225,18-Aug,25.6,31.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
101045,12-Aug,14.0,19.0,Generally cloudy sky with one or two spells of rain or thundershowers
101045,13-Aug,14.0,18.0,Generally cloudy sky with a few spells of rain or thundershowers
101045,14-Aug,13.0,18.0,Generally cloudy sky with a few spells of rain or thundershowers
101045,15-Aug,13.0,19.0,Generally cloudy sky with one or two spells of rain or thundershowers
101045,16-Aug,12.0,20.0,Generally cloudy sky with one or two spells of rain or thundershowers
101045,17-Aug,13.0,22.0,Rain or Thundershowers
101045,18-Aug,13.0,22.0,Rain or Thundershowers
101046,12-Aug,5.0,10.0,Generally cloudy sky with one or two spells of rain or thundershowers
101046,13-Aug,5.0,9.0,Generally cloudy sky with a few spells of rain or thundershowers
101046,14-Aug,5.0,8.0,Generally cloudy sky with a few spells of rain or thundershowers
101046,15-Aug,4.0,8.0,Generally cloudy sky with one or two spells of rain or thundershowers
101046,16-Aug,4.0,9.0,Generally cloudy sky with one or two spells of rain or thundershowers
101046,17-Aug,4.0,11.0,Rain or Thundershowers
101046,18-Aug,4.0,11.0,Rain or Thundershowers
101047,12-Aug,23.0,28.0,Generally cloudy sky with Heavy rain
101047,13-Aug,23.0,27.0,Generally cloudy sky with Heavy rain
101047,14-Aug,22.0,25.0,Generally cloudy sky with Heavy rain
101047,15-Aug,21.0,27.0,Generally cloudy sky with Heavy rain
101047,16-Aug,22.0,28.0,Generally cloudy sky with a few spells of rain or thundershowers
101047,17-Aug,23.0,30.0,Rain or Thundershowers
101047,18-Aug,23.0,30.0,Rain or Thundershowers
100214,12-Aug,29.5,37.5,Sunny Day
100214,13-Aug,29.2,33.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
100214,14-Aug,28.1,29.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100214,15-Aug,26.2,28.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100214,16-Aug,26.2,36.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100214,17-Aug,28.1,36.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
100214,18-Aug,29.6,35.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
101088,12-Aug,8.1,13.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
101088,13-Aug,9.6,12.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
101088,14-Aug,9.2,12.4,Partly cloudy Sky with possibility of light rain or Thunderstorm
101088,15-Aug,8.6,11.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
101088,16-Aug,8.5,14.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
101088,17-Aug,8.6,14.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
101088,18-Aug,8.6,14.4,Partly cloudy Sky with possibility of light rain or Thunderstorm
42704,12-Aug,26.0,35.0,Partly cloudy sky with one or two spells of rain or thundershowers
42704,13-Aug,26.0,34.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
42704,14-Aug,25.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
42704,15-Aug,26.0,30.0,Generally cloudy sky with a few spells of rain or thundershowers
42704,16-Aug,26.0,30.0,Generally cloudy sky with a few spells of rain or thundershowers
42704,17-Aug,25.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm
42704,18-Aug,26.0,33.0,Partly cloudy sky with possibility of rain or Thunderstorm
99560,12-Aug,27.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
99560,13-Aug,26.0,32.0,Generally cloudy sky with Light rain
99560,14-Aug,27.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
99560,15-Aug,26.0,30.0,Generally cloudy sky with a few spells of rain or thundershowers
99560,16-Aug,26.0,31.0,Generally cloudy sky with a few spells of rain or thundershowers
99560,17-Aug,26.0,31.0,Generally cloudy sky with possibility of rain or Thunderstorm
99560,18-Aug,26.0,33.0,Partly cloudy sky with possibility of rain or Thunderstorm
100226,12-Aug,25.4,32.3,Partly cloudy Sky with possibility of light rain or Thunderstorm
100226,13-Aug,25.2,33.4,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100226,14-Aug,22.8,32.3,Partly cloudy Sky with possibility of light rain or Thunderstorm
100226,15-Aug,24.3,32.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100226,16-Aug,25.2,32.1,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100226,17-Aug,24.4,31.4,Partly cloudy Sky with possibility of light rain or Thunderstorm
100226,18-Aug,24.1,32.3,Partly cloudy Sky with possibility of light rain or Thunderstorm
42603,12-Aug,28.0,33.0,Partly cloudy sky with one or two spells of rain or thundershowers
42603,13-Aug,27.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
42603,14-Aug,27.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
42603,15-Aug,27.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers
42603,16-Aug,27.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
42603,17-Aug,26.0,33.0,Partly cloudy sky with possibility of rain or Thunderstorm
42603,18-Aug,26.0,33.0,Partly cloudy sky with possibility of rain or Thunderstorm
42707,12-Aug,25.0,33.0,Partly cloudy sky with one or two spells of rain or thundershowers
42707,13-Aug,26.0,30.0,Generally cloudy sky with Light rain
42707,14-Aug,26.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers
42707,15-Aug,26.0,30.0,Generally cloudy sky with a few spells of rain or thundershowers
42707,16-Aug,26.0,29.0,Generally cloudy sky with a few spells of rain or thundershowers
42707,17-Aug,25.0,30.0,Generally cloudy sky with possibility of rain or Thunderstorm
42707,18-Aug,26.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm
100227,12-Aug,28.6,34.4,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100227,13-Aug,27.6,32.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100227,14-Aug,26.6,35.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100227,15-Aug,28.4,35.5,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100227,16-Aug,27.8,34.4,Partly cloudy Sky with possibility of light rain or Thunderstorm
100227,17-Aug,27.6,34.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100227,18-Aug,27.1,34.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
88823,12-Aug,25.0,33.0,Partly cloudy sky with one or two spells of rain or thundershowers
88823,13-Aug,26.0,30.0,Generally cloudy sky with Light rain
88823,14-Aug,26.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers
88823,15-Aug,26.0,30.0,Generally cloudy sky with a few spells of rain or thundershowers
88823,16-Aug,26.0,29.0,Generally cloudy sky with a few spells of rain or thundershowers
88823,17-Aug,25.0,30.0,Generally cloudy sky with possibility of rain or Thunderstorm
88823,18-Aug,26.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm
42709,12-Aug,26.0,34.0,Partly cloudy sky with one or two spells of rain or thundershowers
42709,13-Aug,26.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
42709,14-Aug,26.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
42709,15-Aug,26.0,31.0,Generally cloudy sky with a few spells of rain or thundershowers
42709,16-Aug,26.0,31.0,Generally cloudy sky with a few spells of rain or thundershowers
42709,17-Aug,25.0,33.0,Partly cloudy sky with possibility of rain or Thunderstorm
42709,18-Aug,26.0,33.0,Partly cloudy sky with possibility of rain or Thunderstorm
42403,12-Aug,26.0,33.0,Generally cloudy sky with Heavy rain
42403,13-Aug,25.0,29.0,Generally cloudy sky with Heavy rain
42403,14-Aug,26.0,30.0,Generally cloudy sky with a few spells of rain or thundershowers
42403,15-Aug,26.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers
42403,16-Aug,26.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers
42403,17-Aug,25.0,31.0,Generally cloudy sky with possibility of rain or Thunderstorm
42403,18-Aug,24.0,31.0,Generally cloudy sky with possibility of rain or Thunderstorm
42293,12-Aug,17.0,21.0,Generally cloudy sky with Heavy rain
42293,13-Aug,16.0,20.0,Generally cloudy sky with Heavy rain
42293,14-Aug,16.0,21.0,Generally cloudy sky with a few spells of rain or thundershowers
42293,15-Aug,17.0,21.0,Generally cloudy sky with one or two spells of rain or thundershowers
42293,16-Aug,16.0,22.0,Generally cloudy sky with one or two spells of rain or thundershowers
42293,17-Aug,15.0,22.0,Generally cloudy sky with possibility of rain or Thunderstorm
42293,18-Aug,15.0,21.0,Generally cloudy sky with possibility of rain or Thunderstorm
100229,12-Aug,26.5,32.2,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100229,13-Aug,26.5,28.5,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100229,14-Aug,25.1,31.9,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100229,15-Aug,25.9,32.0,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100229,16-Aug,26.2,31.1,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100229,17-Aug,26.1,31.4,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100229,18-Aug,26.0,31.1,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
42811,12-Aug,27.0,33.0,Generally cloudy sky with Heavy rain
42811,13-Aug,27.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers
42811,14-Aug,26.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
42811,15-Aug,27.0,30.0,Generally cloudy sky with a few spells of rain or thundershowers
42811,16-Aug,27.0,30.0,Generally cloudy sky with a few spells of rain or thundershowers
42811,17-Aug,26.0,31.0,Generally cloudy sky with possibility of rain or Thunderstorm
42811,18-Aug,26.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm
42901,12-Aug,26.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers
42901,13-Aug,26.0,33.0,Generally cloudy sky with Heavy rain
42901,14-Aug,26.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
